Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh;
8050;0;33;0;13;0;2;1;A01;
8051;0;10;0;6;0;1;1;A01;
8052;0;15;0;0;1;2;1;A01;
8053;0;7;0;13;0;2;1;A01;
8054;0;32;0;0;2;1;1;B02;
8054;0;7;0;0;2;8;9;A01;
8055;0;7;0;0;0;8;17;A01;
8055;0;33;0;0;0;8;1;B02;
8056;0;3;0;0;2;3;0;A01;
8056;0;34;0;0;2;8;0;B02;
8057;0;31;0;0;2;1;17;A01;
8057;0;33;0;0;2;1;1;B02;
8058;0;33;0;1;0;7;14;A01;
8059;0;1;0;0;2;1;1;C03;
8059;0;1;0;0;2;1;1;B02;
8059;0;7;0;13;2;9;1;A01;
8060;0;33;0;6;0;2;1;A01;
8061;0;7;0;0;2;1;5;B02;
8061;0;7;0;0;2;1;17;A01;
8062;0;7;0;0;0;0;0;B02;
8062;0;7;0;0;2;6;2;A01;
8062;0;7;0;0;0;0;0;C03;
8062;0;7;0;0;2;3;0;D04;
8063;0;7;0;0;2;3;15;A01;
8063;0;33;0;0;2;1;1;B02;
8064;0;10;0;5;0;0;0;A01;
8065;0;33;0;0;2;1;5;A01;
8065;0;10;0;0;2;1;1;B02;
8066;0;32;0;0;2;3;1;A01;
8066;0;7;0;0;2;3;1;B02;
8067;0;7;0;13;2;3;13;A01;
8068;0;7;0;0;2;1;1;B02;
8068;0;7;0;0;0;1;13;A01;
8069;0;7;0;0;2;7;13;B02;
8069;0;7;0;0;2;1;1;A01;
8070;0;33;0;3;0;1;1;A01;
8071;0;7;0;0;0;3;1;A01;
8072;0;7;0;0;2;3;13;A01;
8072;0;7;0;0;2;3;1;B02;
8073;0;13;0;0;2;1;1;B02;
8073;0;10;0;0;2;5;19;A01;
8074;0;7;0;0;2;1;15;A01;
8074;0;10;0;0;2;1;1;B02;
8075;0;7;0;0;2;1;1;B02;
8075;0;7;0;0;2;8;19;A01;
8076;0;7;0;8;0;1;2;A01;
8077;0;33;0;0;2;3;17;A01;
8077;0;7;0;0;0;7;15;B02;
8078;0;7;0;0;2;6;1;B02;
8078;0;7;0;0;2;2;15;A01;
8078;0;10;0;0;2;1;1;C03;
8079;0;32;0;1;0;1;0;A01;
8080;0;7;0;0;2;1;23;C03;
8080;0;7;0;0;2;1;1;B02;
8080;0;7;0;0;2;3;9;A01;
8081;0;14;0;0;2;9;21;A01;
8082;0;10;0;0;2;3;19;A01;
8082;0;7;0;0;0;7;1;B02;
8083;0;7;0;6;0;3;5;A01;
8084;0;31;0;0;2;1;1;B02;
8084;0;7;0;0;2;3;17;A01;
8085;0;33;0;0;2;1;17;A01;
8085;0;7;0;0;2;6;15;B02;
8086;0;33;0;2;0;3;16;A01;
8087;0;1;0;0;0;0;1;A01;
8088;0;33;0;2;0;1;21;A01;
8089;0;33;0;0;0;0;1;A01;
8090;0;33;0;0;2;1;17;A01;
8090;0;33;0;0;2;1;1;B02;
8091;0;33;0;3;0;0;15;A01;
8092;0;7;0;0;2;3;1;A01;
8092;0;7;0;0;2;8;19;B02;
8093;0;32;0;2;0;7;14;A01;
8094;0;30;0;0;2;1;2;B02;
8094;0;14;0;0;2;5;4;A01;
8095;0;7;0;0;2;3;1;B02;
8095;0;30;0;0;2;8;17;A01;
8096;0;32;0;0;0;1;0;B02;
8096;0;7;0;0;0;6;0;A01;
8097;0;7;0;6;1;1;1;A01;
8098;0;33;0;0;0;2;1;A01;
8099;0;7;0;0;2;8;1;B02;
8099;0;7;0;0;2;3;13;A01;
8100;0;33;0;13;0;7;17;A01;
8101;0;34;0;0;2;1;13;A01;
8101;0;7;0;0;2;1;1;B02;
8102;0;7;0;0;1;4;4;A01;
8103;0;7;0;1;2;1;1;A01;
8103;0;7;0;2;2;4;1;C03;
8104;0;14;0;0;1;7;1;A01;
8105;0;33;0;0;2;1;1;B02;
8105;0;7;0;0;2;8;22;A01;
8106;0;7;0;0;2;3;1;A01;
8106;0;7;0;0;2;3;1;B02;
8107;0;7;0;0;2;3;1;B02;
8107;0;7;0;0;2;3;13;A01;
8108;0;7;0;0;0;2;15;A01;
8108;0;33;0;0;2;1;1;B02;
8109;0;7;0;0;2;3;2;A01;
8109;0;7;0;0;0;5;20;B02;
8110;0;7;0;13;0;9;1;A01;
8111;1;14;0;0;1;2;1;A01;
8112;0;7;0;1;0;1;14;A01;
8112;0;32;0;0;0;4;24;B02;
8113;0;7;0;2;0;2;1;A01;
8114;1;7;0;0;1;8;1;A01;
8115;0;7;0;0;2;2;0;A01;
8115;0;33;0;0;2;1;13;B02;
8116;0;7;0;0;2;3;1;B02;
8116;0;15;0;0;2;1;13;A01;
8117;0;7;0;0;2;3;1;B02;
8117;0;7;0;0;2;3;13;A01;
8118;0;34;0;0;0;1;1;A01;
8119;0;7;0;2;0;1;1;A01;
8120;0;7;0;0;1;2;1;A01;
8121;0;7;0;0;1;2;1;A01;
8122;0;10;0;0;2;2;1;A01;
8122;0;7;0;0;0;8;16;B02;
8123;0;10;0;13;0;7;0;A01;
8124;0;7;0;0;2;1;13;A01;
8124;0;7;0;0;2;1;1;B02;
8125;0;7;0;0;2;2;15;A01;
8125;0;33;0;0;2;1;1;B02;
8126;0;15;0;0;0;0;0;A01;
8126;0;1;0;0;0;0;0;B02;
8127;0;7;0;0;1;1;1;A01;
8128;0;7;0;0;2;1;1;B02;
8128;0;7;0;0;2;7;9;A01;
8129;0;7;0;0;2;1;1;B02;
8129;2;7;0;0;2;8;15;A01;
8130;0;10;0;0;0;8;17;A01;
8130;0;33;0;0;0;7;14;B02;
8131;0;7;0;0;2;3;1;B02;
8131;0;7;0;0;0;3;5;A01;
8132;0;3;0;13;0;1;1;A01;
8133;0;1;0;0;0;6;13;B02;
8133;0;33;0;0;9;2;17;A01;
8134;0;7;0;0;0;2;11;A01;
8134;0;7;0;0;2;6;1;B02;
8135;0;33;0;0;2;7;1;B02;
8135;0;7;0;0;2;7;15;A01;
8136;0;7;0;0;2;2;13;B02;
8136;0;7;0;0;2;2;1;A01;
8137;0;10;0;2;0;1;1;A01;
8138;0;1;0;0;0;0;1;A01;
8139;0;10;0;0;0;9;13;A01;
8140;0;10;0;0;1;1;19;A01;
8141;0;7;0;0;2;3;1;A01;
8141;0;3;0;0;2;3;13;B02;
8142;0;7;0;3;0;2;1;A01;
8143;0;7;0;13;2;2;1;A01;
8143;0;7;0;0;2;1;1;B02;
8144;0;33;0;0;2;1;1;A01;
8144;0;7;0;0;2;3;15;B02;
8145;0;7;0;0;0;8;1;A01;
8146;0;34;0;0;2;1;2;B02;
8146;0;10;0;0;2;4;2;A01;
8147;0;33;0;0;0;7;1;A01;
8148;0;33;0;13;0;2;1;A01;
8149;0;33;0;13;0;2;13;A01;
8150;0;33;0;0;0;1;1;A01;
8151;0;7;0;0;2;3;1;B02;
8151;0;33;0;0;2;1;13;A01;
8152;0;33;0;0;2;1;1;B02;
8152;0;10;0;0;0;8;9;A01;
8153;0;7;0;2;0;1;0;A01;
8154;0;7;0;0;2;3;1;A01;
8154;0;99;0;0;2;1;19;B02;
8155;0;7;0;13;0;2;1;A01;
8156;0;7;0;2;0;2;1;A01;
8157;0;99;0;13;0;1;14;A01;
8158;0;7;0;0;2;3;17;A01;
8158;0;7;0;0;2;8;1;B02;
8158;0;10;0;0;9;3;1;C03;
8158;0;7;0;0;2;3;1;D04;
8159;0;7;0;0;2;3;1;B02;
8159;0;7;0;0;2;8;1;A01;
8160;0;7;0;0;1;2;1;A01;
8161;0;31;0;0;2;1;1;A01;
8161;0;7;0;0;0;4;1;B02;
8162;0;34;0;0;0;0;1;A01;
8163;0;7;0;0;2;3;0;B02;
8163;0;7;0;0;2;3;15;A01;
8164;0;7;0;13;0;2;14;A01;
8165;0;33;0;0;0;7;1;A01;
8166;0;33;0;0;0;9;17;A01;
8167;0;7;0;1;0;3;13;A01;
8168;0;7;0;0;2;1;1;A01;
8168;0;7;0;0;2;2;1;B02;
8169;0;13;0;0;0;6;1;A01;
8169;0;10;0;0;2;1;1;C03;
8169;0;7;0;0;2;2;17;B02;
8170;0;7;0;0;2;1;1;A01;
8170;0;7;0;0;0;8;19;B02;
8171;0;7;0;2;0;8;1;A01;
8172;0;7;0;0;0;0;15;A01;
8172;0;7;0;1;0;9;1;B02;
8172;0;10;0;0;0;1;24;C03;
8173;0;7;0;0;0;4;23;A01;
8173;0;15;0;0;2;1;2;C03;
8173;0;10;0;0;2;4;23;B02;
8174;0;7;0;0;1;3;1;A01;
8175;0;33;0;6;0;1;1;A01;
8176;0;33;0;0;2;1;1;A01;
8176;0;7;0;0;0;8;15;B02;
8177;0;1;0;0;2;8;2;B02;
8177;0;15;0;0;9;2;2;A01;
8178;0;7;0;0;2;2;13;A01;
8178;0;7;0;0;2;3;1;B02;
8179;0;33;0;0;2;1;15;A01;
8179;0;10;0;0;2;7;1;B02;
8180;0;30;0;0;2;7;1;A01;
8180;0;7;0;0;2;3;15;B02;
8181;0;33;0;13;0;1;1;A01;
8182;0;10;0;13;0;3;2;A01;
8183;0;31;0;8;0;1;1;A01;
8184;0;33;0;0;2;1;2;B02;
8184;0;7;0;0;0;8;10;A01;
8185;0;7;0;13;0;1;1;A01;
8186;0;7;0;0;2;2;2;A01;
8186;0;1;0;0;2;8;16;B02;
8187;0;7;0;0;1;1;1;A01;
8188;0;10;0;0;2;1;1;A01;
8188;0;7;0;0;2;1;13;B02;
8189;0;33;0;0;2;1;2;B02;
8189;0;10;0;0;2;4;2;A01;
8190;0;7;0;1;0;2;1;A01;
8191;0;33;0;0;2;1;1;B02;
8191;0;10;0;0;2;1;15;A01;
8192;0;33;0;0;2;1;10;A01;
8192;0;10;0;0;2;2;2;B02;
8193;0;33;0;0;0;0;1;A01;
8194;0;2;0;0;2;1;1;B02;
8194;0;7;0;0;2;2;15;A01;
8195;0;14;0;0;0;2;2;A01;
8195;0;1;0;0;0;8;2;B02;
8196;0;7;0;0;2;2;1;A01;
8197;0;34;0;0;2;7;1;A01;
8197;0;7;0;0;2;6;1;B02;
8198;0;7;0;0;1;6;0;A01;
8199;0;7;0;0;2;3;5;B02;
8199;0;2;0;0;2;1;1;A01;
8200;0;30;0;5;0;1;1;A01;
8201;0;7;0;2;0;2;14;A01;
8202;0;7;0;0;2;1;15;B02;
8202;0;33;0;0;2;1;1;A01;
8203;0;33;0;0;2;1;13;A01;
8203;0;7;0;0;2;1;13;B02;
8204;0;31;0;0;2;3;18;A01;
8204;0;10;0;0;0;5;23;B02;
8205;0;33;0;0;1;1;1;A01;
8206;0;10;0;0;2;7;1;C03;
8206;0;31;0;0;2;9;17;A01;
8206;0;7;0;0;2;3;1;B02;
8207;0;34;0;0;2;8;19;A01;
8207;0;7;0;0;2;1;1;B02;
8208;0;33;0;0;2;1;17;A01;
8208;0;7;0;0;2;1;1;B02;
8209;0;33;0;0;2;4;1;B02;
8209;0;7;0;0;2;1;1;A01;
8210;0;34;0;0;2;2;3;B02;
8210;0;7;0;0;2;8;1;A01;
8211;0;7;0;0;2;1;1;B02;
8211;0;7;0;0;2;1;13;A01;
8212;0;31;0;13;0;2;14;A01;
8213;0;2;0;3;0;7;1;A01;
8214;0;1;0;0;2;7;2;B02;
8214;0;7;0;0;2;3;2;A01;
8215;0;30;0;0;2;1;1;B02;
8215;0;7;0;0;2;6;10;A01;
8216;0;7;0;0;9;4;1;B02;
8216;0;1;0;0;2;1;1;A01;
8217;0;31;0;0;2;1;1;B02;
8217;0;7;0;0;2;8;19;A01;
8218;0;7;0;0;2;3;1;B02;
8218;0;7;0;0;2;3;13;A01;
8219;0;7;0;0;2;4;16;A01;
8219;0;31;0;0;2;3;21;B02;
8220;0;31;0;13;0;1;14;A01;
8221;0;33;0;0;2;0;15;A01;
8221;0;33;0;0;2;7;1;B02;
8222;0;7;0;0;2;8;15;B02;
8222;0;33;0;0;2;1;17;A01;
8223;0;7;0;0;2;7;13;A01;
8223;0;1;0;0;2;7;1;B02;
8224;0;33;0;1;2;3;2;A01;
8225;0;33;0;0;2;1;17;B02;
8225;0;34;0;0;2;1;17;A01;
8226;0;7;0;0;1;2;1;A01;
8227;0;7;0;0;1;2;1;A01;
8228;0;14;0;0;2;4;1;A01;
8228;0;33;0;0;2;1;1;B02;
8229;0;32;0;0;2;1;5;A01;
8229;0;7;0;0;2;1;1;B02;
8230;0;33;0;0;2;1;2;B02;
8230;0;7;0;0;0;4;0;A01;
8231;0;7;0;0;2;2;16;A01;
8231;0;31;0;0;2;1;1;B02;
8232;0;33;0;0;0;1;0;B02;
8232;0;7;0;0;0;2;0;A01;
8233;0;33;0;4;0;1;1;A01;
8234;0;7;0;0;2;1;1;A01;
8234;0;10;0;0;2;1;1;C03;
8234;0;10;0;0;2;1;1;B02;
8235;0;31;0;0;2;3;1;B02;
8235;0;7;0;0;2;7;10;A01;
8236;0;7;0;0;2;3;13;B02;
8236;0;32;0;0;2;2;14;A01;
8237;0;7;0;0;1;1;1;A01;
8238;0;32;0;0;2;1;1;A01;
8238;0;14;0;0;2;6;13;B02;
8239;0;33;0;0;2;1;1;B02;
8239;0;7;0;0;2;1;15;A01;
8240;0;30;0;0;2;0;13;A01;
8240;0;13;0;0;2;5;1;B02;
8241;0;1;0;0;2;0;0;A01;
8242;0;31;0;0;0;1;1;A01;
8243;0;7;0;0;2;1;2;A01;
8243;0;34;0;0;0;0;0;B02;
8244;0;34;0;0;2;1;1;A01;
8244;0;10;0;0;2;6;1;B02;
8245;0;31;0;0;2;5;1;B02;
8245;0;31;0;0;2;2;23;A01;
8246;0;7;0;0;1;6;1;A01;
8247;0;7;0;0;2;3;10;A01;
8247;0;33;0;0;2;1;1;B02;
8248;1;7;0;0;2;3;1;A01;
8248;0;33;0;0;2;2;1;B02;
8249;0;7;0;1;0;2;1;A01;
8249;0;15;0;1;0;4;24;B02;
8250;0;7;0;10;0;1;1;A01;
8251;0;34;0;0;2;4;2;B02;
8251;0;10;0;0;2;1;1;A01;
8252;0;7;0;0;2;4;16;B02;
8252;0;38;2;0;2;1;2;A01;
8253;0;32;0;14;0;1;1;A01;
8254;0;14;0;0;1;0;1;A01;
8255;0;10;0;0;2;8;15;B02;
8255;0;2;0;0;2;1;17;A01;
8256;0;7;0;0;2;5;23;A01;
8256;0;7;0;0;2;3;2;B02;
8256;0;15;0;0;2;6;23;D04;
8256;0;7;0;0;2;8;1;C03;
8257;0;7;0;0;2;3;13;A01;
8257;0;33;0;0;2;1;2;B02;
8258;0;7;0;6;0;4;13;A01;
8259;0;10;0;2;0;2;0;A01;
8260;0;7;0;0;2;3;15;B02;
8260;0;7;0;4;2;1;0;A01;
8261;0;7;0;0;2;3;13;B02;
8261;0;33;0;0;2;1;13;A01;
8261;0;33;0;0;2;1;1;C03;
8262;0;7;0;0;2;1;1;B02;
8262;0;7;0;0;2;1;13;A01;
8263;0;7;0;0;2;3;13;A01;
8263;0;14;0;0;2;3;1;B02;
8264;0;10;0;0;2;1;15;A01;
8264;0;7;0;0;2;1;1;B02;
8265;0;7;0;0;2;3;15;A01;
8265;0;2;0;0;2;7;1;B02;
8266;0;7;0;0;2;1;1;A01;
8266;0;10;0;0;0;8;19;B02;
8267;0;31;0;0;2;8;1;B02;
8267;1;7;0;0;2;7;17;A01;
8268;0;7;0;0;2;3;13;A01;
8268;0;31;0;0;2;1;1;B02;
8269;0;33;0;6;0;4;1;A01;
8270;0;33;0;0;2;8;1;A01;
8270;0;7;0;0;2;6;9;B02;
8271;0;33;0;16;2;1;5;A01;
8271;0;7;0;0;2;1;1;B02;
8272;0;7;0;0;2;3;1;B02;
8272;0;7;0;0;2;1;5;A01;
8273;0;7;0;0;2;3;1;C03;
8273;0;33;0;0;2;1;1;A01;
8273;0;7;0;0;2;6;1;B02;
8274;0;30;0;0;2;2;1;A01;
8274;0;7;0;0;2;6;13;B02;
8275;0;7;0;0;2;1;1;A01;
8275;0;1;0;0;2;1;15;B02;
8276;0;33;0;0;0;0;1;A01;
8277;0;7;0;0;1;7;1;A01;
8278;0;37;1;0;2;2;2;B02;
8278;0;7;0;0;0;3;0;A01;
8279;0;21;0;12;0;9;13;A01;
8280;0;1;0;0;2;1;19;A01;
8280;0;7;0;0;2;2;1;B02;
8281;0;33;0;12;0;1;1;A01;
8282;0;33;0;0;0;4;1;A01;
8282;0;7;0;0;0;2;1;B02;
8283;0;7;0;0;1;2;19;A01;
8284;0;31;0;2;0;1;1;A01;
8285;0;7;0;0;1;3;1;A01;
8286;0;33;0;0;2;1;1;B02;
8286;0;7;0;0;2;7;15;A01;
8287;0;21;0;0;0;3;15;B02;
8287;0;33;0;0;2;1;17;A01;
8288;0;7;0;0;2;2;13;A01;
8288;0;7;0;0;2;1;1;B02;
8289;0;7;0;0;2;8;15;A01;
8289;0;33;0;0;2;7;17;B02;
8290;0;31;0;0;2;1;17;A01;
8290;0;3;0;0;2;8;15;B02;
8291;0;33;0;8;0;2;1;A01;
8292;0;7;0;0;2;3;13;A01;
8292;0;7;0;15;0;3;1;B02;
8293;0;33;0;0;2;1;1;B02;
8293;0;7;0;0;2;3;13;A01;
8294;0;10;0;0;2;6;24;A01;
8294;0;2;0;1;0;1;14;B02;
8295;0;7;0;6;0;1;1;A01;
8296;0;7;0;6;0;2;1;A01;
8297;0;7;0;6;0;1;1;A01;
8298;0;7;0;0;0;2;15;A01;
8298;0;7;0;0;0;1;1;B02;
8299;0;7;0;0;2;1;13;A01;
8299;0;7;0;0;2;1;1;B02;
8300;0;7;0;0;2;1;13;A01;
8300;0;7;0;0;2;3;1;B02;
8301;0;7;0;8;0;1;13;A01;
8302;0;2;0;0;2;1;1;B02;
8302;0;7;0;0;2;3;15;A01;
8303;0;7;0;8;0;1;0;A01;
8304;0;1;0;0;0;8;1;C03;
8304;0;1;0;0;0;8;1;B02;
8304;0;7;0;0;9;7;2;A01;
8305;0;7;0;0;2;1;1;A01;
8305;0;1;0;0;2;8;19;B02;
8306;0;33;0;8;0;2;14;A01;
8307;0;7;0;0;0;1;0;A01;
8307;0;10;0;0;2;1;0;B02;
8308;0;10;0;0;2;4;23;A01;
8308;0;2;0;0;2;1;1;B02;
8309;0;7;0;0;2;6;1;B02;
8309;1;7;0;0;2;0;0;A01;
8310;0;7;0;0;2;3;1;A01;
8310;0;1;0;0;2;1;19;B02;
8311;0;7;0;0;2;7;15;A01;
8311;0;7;0;0;2;1;1;B02;
8312;0;33;0;0;0;0;1;A01;
8313;0;2;0;1;0;3;13;A01;
8313;0;7;0;0;2;8;24;B02;
8314;0;7;0;0;1;8;15;A01;
8315;0;1;0;0;2;3;1;A01;
8315;0;1;0;0;2;7;17;B02;
8316;0;1;0;0;2;4;1;B02;
8316;0;10;0;0;9;2;1;A01;
8317;0;7;0;0;2;2;13;A01;
8317;0;7;0;0;2;3;1;B02;
8318;0;7;0;0;1;1;1;A01;
8319;0;2;0;0;2;1;2;A01;
8319;0;2;0;0;2;4;2;B02;
8320;0;14;0;0;0;2;10;A01;
8320;0;10;0;0;0;3;2;B02;
8321;0;10;0;0;9;3;17;A01;
8321;0;1;0;0;2;1;1;B02;
8322;0;7;0;0;2;1;1;B02;
8322;0;7;0;0;2;1;17;A01;
8323;0;30;0;0;2;1;2;A01;
8323;0;7;0;0;0;4;23;B02;
8324;0;7;0;0;1;1;1;A01;
8325;0;10;0;0;1;4;4;A01;
8326;0;33;0;1;0;1;1;D04;
8327;0;31;0;0;2;8;21;B02;
8327;0;7;0;0;2;1;15;A01;
8328;0;7;0;0;0;5;16;A01;
8328;0;31;0;0;2;1;18;B02;
8329;0;7;0;0;2;3;13;A01;
8329;0;7;0;0;0;3;1;B02;
8330;0;7;0;0;1;3;1;A01;
8331;0;33;0;0;5;1;6;A01;
8332;0;1;0;0;2;1;0;B02;
8332;0;7;0;0;9;2;1;A01;
8333;0;7;0;0;2;3;23;A01;
8333;0;7;0;0;2;1;5;B02;
8334;0;7;0;0;1;2;1;A01;
8335;0;7;0;0;0;4;2;A01;
8335;0;10;0;0;0;1;2;B02;
8336;0;7;0;0;2;1;2;A01;
8336;0;7;0;0;2;4;2;B02;
8337;0;7;0;0;2;6;1;A01;
8337;0;34;0;0;2;1;1;B02;
8338;0;7;0;0;1;3;19;A01;
8339;0;7;0;0;0;3;1;A01;
8340;0;33;0;16;5;0;1;A01;
8341;0;7;0;0;1;0;1;A01;
8342;0;7;0;0;2;1;1;A01;
8342;0;10;0;0;2;1;1;B02;
8343;0;7;0;0;1;1;1;A01;
8344;0;33;0;3;0;1;1;A01;
8345;0;7;0;2;0;1;1;A01;
8346;0;33;0;0;2;1;1;A01;
8346;0;7;0;0;2;3;1;B02;
8347;0;33;0;0;2;1;1;A01;
8347;0;7;0;0;2;1;1;B02;
8348;0;7;0;2;0;1;1;A01;
8349;0;7;0;6;0;2;0;A01;
8350;0;7;0;0;2;3;0;B02;
8350;0;7;0;0;2;2;0;C03;
8350;0;10;0;0;2;3;13;A01;
8351;0;33;0;0;2;1;1;C03;
8351;0;7;0;0;2;3;1;A01;
8351;0;7;0;0;2;4;23;B02;
8352;0;33;0;0;2;1;13;A01;
8352;0;10;0;0;2;1;1;B02;
8353;0;7;0;0;9;2;13;A01;
8353;0;1;0;0;2;1;15;B02;
8354;0;7;0;0;1;2;9;A01;
8355;0;1;0;0;2;6;1;B02;
8355;1;7;0;0;2;2;17;A01;
8356;0;7;0;2;0;3;1;A01;
8357;0;7;0;0;0;6;15;A01;
8357;0;32;0;0;2;2;17;B02;
8358;0;33;0;0;2;1;13;A01;
8358;0;7;0;0;0;6;1;B02;
8359;0;37;1;0;2;7;17;A01;
8359;0;1;0;0;2;8;1;B02;
8360;0;7;0;0;2;3;1;B02;
8360;0;7;0;0;2;3;13;A01;
8361;0;7;0;0;9;2;2;A01;
8361;0;1;0;0;0;4;2;B02;
8362;0;10;0;0;1;1;1;A01;
8363;0;7;0;2;0;7;1;A01;
8364;0;10;0;2;0;7;1;A01;
8365;0;7;0;6;0;1;16;A01;
8366;0;7;0;2;0;8;1;A01;
8367;0;7;0;0;2;7;19;A01;
8367;0;7;0;0;2;1;21;B02;
8368;0;7;0;0;2;3;1;B02;
8368;0;7;0;0;2;3;13;A01;
8369;0;2;0;0;2;7;1;B02;
8369;0;7;0;0;2;1;15;A01;
8370;0;7;0;0;2;3;1;B02;
8370;0;7;0;0;2;3;13;A01;
8371;0;2;0;0;2;1;1;B02;
8371;0;10;0;0;2;2;15;A01;
8372;0;1;0;0;2;0;1;A01;
8372;2;7;0;0;2;6;1;B02;
8373;0;33;0;16;0;7;1;A01;
8374;0;7;0;0;0;0;13;A01;
8375;0;32;0;12;0;2;15;A01;
8376;0;7;0;0;2;1;1;C03;
8376;0;7;0;0;2;5;17;A01;
8376;0;17;0;0;2;3;1;B02;
8377;0;7;0;0;2;1;1;A01;
8377;0;7;0;0;2;8;19;B02;
8378;0;7;0;0;1;2;21;A01;
8379;0;7;0;0;2;3;1;A01;
8379;0;7;0;0;2;1;15;B02;
8380;0;7;0;1;0;2;2;A01;
8380;0;7;0;0;2;6;23;B02;
8381;0;7;0;0;2;1;1;A01;
8381;0;7;0;0;2;7;19;B02;
8382;0;7;0;0;0;3;13;A01;
8382;0;15;0;0;0;3;1;B02;
8383;0;33;0;0;2;1;1;B02;
8383;0;21;0;0;0;4;1;A01;
8384;0;33;0;0;2;1;1;A01;
8384;0;1;0;0;2;7;1;B02;
8385;0;7;0;0;2;7;15;A01;
8385;0;10;0;0;2;2;1;B02;
8386;0;7;0;0;0;1;5;A01;
8386;0;17;0;0;0;1;1;B02;
8387;0;32;0;6;0;2;1;A01;
8388;0;7;0;14;0;0;1;A01;
8389;0;7;0;0;1;2;1;A01;
8390;0;7;0;0;2;8;9;C03;
8390;0;33;0;0;2;1;1;B02;
8390;0;33;0;0;2;1;1;A01;
8391;0;7;0;0;1;2;1;A01;
8392;0;7;0;0;2;1;1;B02;
8392;0;7;0;0;2;1;1;A01;
8393;0;7;0;6;0;1;1;A01;
8394;0;7;0;0;1;2;1;A01;
8395;0;10;0;0;1;2;1;A01;
8396;0;7;0;0;0;1;2;A01;
8397;0;33;0;0;2;2;17;B02;
8397;0;7;0;0;2;3;10;A01;
8398;0;7;0;0;1;1;1;A01;
8399;0;7;0;0;2;3;9;A01;
8399;0;31;0;0;2;1;1;B02;
8400;0;7;0;6;0;3;14;A01;
8401;0;33;0;8;0;1;1;A01;
8402;0;7;0;6;0;9;1;A01;
8403;0;31;0;0;2;1;2;B02;
8403;0;10;0;0;0;4;1;A01;
8404;0;7;0;0;2;1;5;B02;
8404;0;7;0;0;2;3;1;A01;
8405;0;33;0;0;2;1;16;A01;
8405;0;7;0;0;0;8;15;B02;
8406;0;33;0;0;0;1;1;A01;
8407;0;30;0;0;0;0;1;A01;
8408;0;33;0;0;2;1;13;A01;
8408;0;33;0;0;2;1;1;B02;
8409;0;7;0;0;0;9;19;A01;
8410;0;7;0;2;0;9;1;A01;
8411;0;7;0;0;0;6;9;B02;
8411;0;10;0;0;2;2;2;A01;
8412;0;7;0;0;2;1;13;A01;
8412;0;7;0;0;2;3;0;B02;
8413;0;10;0;0;1;4;4;A01;
8414;0;7;0;0;2;1;1;B02;
8414;0;7;0;0;2;1;13;A01;
8414;0;10;0;0;2;3;21;C03;
8415;0;2;0;0;0;0;1;A01;
8416;0;10;0;0;2;1;1;A01;
8416;0;7;0;0;2;2;19;B02;
8417;0;7;0;0;1;1;1;A01;
8418;0;10;0;0;0;3;15;A01;
8418;0;10;0;0;2;1;1;B02;
8418;0;10;0;0;2;1;23;C03;
8419;0;10;0;0;2;1;1;A01;
8419;0;10;0;0;0;4;23;B02;
8420;0;7;0;0;2;6;16;A01;
8420;0;2;0;0;2;1;1;B02;
8421;0;1;0;0;2;0;13;A01;
8421;0;7;0;0;9;1;1;B02;
8422;0;7;0;8;0;0;1;A01;
8423;0;15;0;0;2;1;1;B02;
8423;0;7;0;0;2;0;1;A01;
8424;0;33;0;0;0;0;0;A01;
8425;0;3;0;0;9;1;1;A01;
8425;0;1;0;0;9;4;15;B02;
8426;0;7;0;16;1;3;1;A01;
8427;0;33;0;0;2;2;1;B02;
8427;0;7;0;0;2;3;2;A01;
8428;0;2;0;0;2;5;1;B02;
8428;0;10;0;0;2;3;9;A01;
8429;0;31;0;0;5;1;1;A01;
8430;0;7;0;0;0;3;15;A01;
8430;0;33;0;0;0;2;17;B02;
8431;0;7;0;0;2;1;1;B02;
8431;0;7;0;0;2;1;1;A01;
8432;0;31;0;0;2;1;1;B02;
8432;0;7;0;0;2;2;19;A01;
8433;0;7;0;0;1;8;17;A01;
8434;0;7;0;0;0;8;19;A01;
8434;0;7;0;0;0;1;1;B02;
8435;0;36;0;2;0;3;1;A01;
8436;0;31;0;0;6;1;1;A01;
8437;0;7;0;0;2;6;15;B02;
8437;0;31;0;0;2;1;2;A01;
8438;0;37;1;0;2;3;1;A01;
8438;0;7;0;0;2;7;1;B02;
8439;0;7;0;0;2;8;15;B02;
8439;0;33;0;0;2;1;17;A01;
8440;0;2;0;0;2;8;1;B02;
8440;0;7;0;0;2;1;15;A01;
8441;0;33;0;2;0;1;1;A01;
8442;0;7;0;0;2;1;1;B02;
8442;0;7;0;0;2;3;13;A01;
8443;0;30;0;0;1;1;1;A01;
8444;0;7;0;0;2;2;15;A01;
8444;0;32;0;0;2;1;1;B02;
8445;0;33;0;3;0;8;1;A01;
8446;0;10;0;2;0;1;1;A01;
8447;0;7;0;2;0;7;0;A01;
8448;0;7;0;0;0;3;1;A01;
8449;0;7;0;2;0;1;1;A01;
8450;0;7;0;2;0;3;1;A01;
8451;0;10;0;0;2;8;15;B02;
8451;0;33;0;0;2;1;17;A01;
8452;0;10;0;0;0;0;0;A01;
8453;0;10;0;0;2;3;13;A01;
